invoice_id,customer_id,plan,amount,currency,payment_status,payment_method,due_date,paid_date,refund_status
INV-004241,CUST-00829,Starter,537.09,USD,Failed,Credit Card,2026-07-24,,Not Requested
INV-004242,CUST-00830,Professional,610.43,EUR,Paid,Credit Card,2026-02-15,2026-02-16,Not Requested
INV-004243,CUST-00830,Professional,610.43,EUR,Paid,Credit Card,2026-03-17,2026-03-17,Not Requested
INV-004244,CUST-00830,Professional,610.43,EUR,Paid,Credit Card,2026-04-16,2026-04-16,Not Requested
INV-004245,CUST-00830,Professional,610.43,EUR,Paid,Credit Card,2026-05-16,2026-05-20,Not Requested
INV-004246,CUST-00830,Professional,610.43,EUR,Pending,Credit Card,2026-06-15,,Not Requested
INV-004247,CUST-00830,Professional,610.43,EUR,Paid,ACH Bank Transfer,2026-07-15,2026-07-18,Not Requested
INV-004248,CUST-00831,Starter,1485.78,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-004249,CUST-00832,Starter,7313.55,USD,Paid,Credit Card,2025-08-28,2025-09-03,Not Requested
INV-004250,CUST-00833,Professional,17225.39,USD,Paid,PayPal,2025-08-28,2025-08-29,Not Requested
INV-004251,CUST-00834,Professional,102782.27,USD,Paid,Credit Card,2025-08-28,2025-09-04,Not Requested
INV-004252,CUST-00836,Enterprise,584974.49,USD,Paid,Wire Transfer,2025-08-28,2025-08-29,Not Requested
INV-004253,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-004254,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2025-09-27,2025-10-05,Not Requested
INV-004255,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2025-10-27,2025-11-04,Not Requested
INV-004256,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-004257,CUST-00837,Starter,193.83,USD,Failed,Credit Card,2025-12-26,,Not Requested
INV-004258,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2026-01-25,2026-01-28,Not Requested
INV-004259,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2026-02-24,2026-02-26,Not Requested
INV-004260,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-004261,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2026-04-25,2026-04-25,Not Requested
INV-004262,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2026-05-25,2026-05-28,Not Requested
INV-004263,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-004264,CUST-00837,Starter,193.83,USD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-004265,CUST-00838,Enterprise,104079.8,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-31,Not Requested
INV-004266,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-004267,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2025-09-27,2025-09-28,Not Requested
INV-004268,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2025-10-27,2025-10-28,Not Requested
INV-004269,CUST-00839,Starter,583.17,USD,Paid,PayPal,2025-11-26,2025-11-26,Not Requested
INV-004270,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2025-12-26,2026-01-01,Not Requested
INV-004271,CUST-00839,Starter,583.17,USD,Refunded,Credit Card,2026-01-25,2026-01-25,Approved - Refunded
INV-004272,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2026-02-24,2026-03-03,Not Requested
INV-004273,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2026-03-26,2026-03-26,Not Requested
INV-004274,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-004275,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-004276,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-004277,CUST-00839,Starter,583.17,USD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-004278,CUST-00840,Starter,650.22,USD,Refunded,PayPal,2026-03-31,2026-04-01,Approved - Refunded
INV-004279,CUST-00840,Starter,650.22,USD,Paid,Credit Card,2026-04-30,2026-04-30,Not Requested
INV-004280,CUST-00840,Starter,650.22,USD,Paid,Credit Card,2026-05-30,2026-06-01,Not Requested
INV-004281,CUST-00840,Starter,650.22,USD,Paid,Credit Card,2026-06-29,2026-06-30,Not Requested
INV-004282,CUST-00840,Starter,650.22,USD,Paid,Credit Card,2026-07-29,2026-08-02,Not Requested
INV-004283,CUST-00842,Professional,46389.16,EUR,Refunded,Credit Card,2025-08-28,2025-08-30,Approved - Refunded
INV-004284,CUST-00843,Starter,251.61,USD,Paid,PayPal,2025-08-28,2025-08-28,Not Requested
INV-004285,CUST-00843,Starter,251.61,USD,Paid,Credit Card,2025-09-27,2025-10-03,Not Requested
INV-004286,CUST-00843,Starter,251.61,USD,Paid,PayPal,2025-10-27,2025-10-28,Not Requested
INV-004287,CUST-00843,Starter,251.61,USD,Paid,Credit Card,2025-11-26,2025-11-29,Not Requested
INV-004288,CUST-00843,Starter,251.61,USD,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-004289,CUST-00843,Starter,251.61,USD,Paid,Credit Card,2026-01-25,2026-01-28,Not Requested
INV-004290,CUST-00843,Starter,251.61,USD,Paid,Credit Card,2026-02-24,2026-02-28,Not Requested
INV-004291,CUST-00843,Starter,251.61,USD,Paid,Credit Card,2026-03-26,2026-03-30,Not Requested
INV-004292,CUST-00843,Starter,251.61,USD,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-004293,CUST-00843,Starter,251.61,USD,Paid,Credit Card,2026-05-25,2026-05-25,Not Requested
INV-004294,CUST-00843,Starter,251.61,USD,Paid,ACH Bank Transfer,2026-06-24,2026-06-28,Not Requested
INV-004295,CUST-00843,Starter,251.61,USD,Paid,Credit Card,2026-07-24,2026-07-24,Not Requested
INV-004296,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2025-08-28,2025-08-29,Not Requested
INV-004297,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2025-09-27,2025-10-01,Not Requested
INV-004298,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2025-10-27,2025-10-28,Not Requested
INV-004299,CUST-00844,Starter,500.01,USD,Paid,PayPal,2025-11-26,2025-11-26,Not Requested
INV-004300,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-004301,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2026-01-25,2026-01-26,Not Requested
INV-004302,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2026-02-24,2026-02-27,Not Requested
INV-004303,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2026-03-26,2026-03-28,Not Requested
INV-004304,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2026-04-25,2026-04-29,Not Requested
INV-004305,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2026-05-25,2026-05-29,Not Requested
INV-004306,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-004307,CUST-00844,Starter,500.01,USD,Paid,Credit Card,2026-07-24,2026-08-02,Not Requested
INV-004308,CUST-00845,Professional,3249.96,USD,Paid,Credit Card,2025-08-28,2025-08-30,Not Requested
INV-004309,CUST-00845,Professional,3249.96,USD,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-004310,CUST-00845,Professional,3249.96,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-004311,CUST-00845,Professional,3249.96,USD,Paid,ACH Bank Transfer,2025-11-26,2025-11-28,Not Requested
INV-004312,CUST-00845,Professional,3249.96,USD,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-004313,CUST-00845,Professional,3249.96,USD,Paid,ACH Bank Transfer,2026-01-25,2026-01-27,Not Requested
INV-004314,CUST-00845,Professional,3249.96,USD,Paid,ACH Bank Transfer,2026-02-24,2026-02-28,Not Requested
INV-004315,CUST-00845,Professional,3249.96,USD,Paid,ACH Bank Transfer,2026-03-26,2026-03-26,Not Requested
INV-004316,CUST-00845,Professional,3249.96,USD,Paid,PayPal,2026-04-25,2026-04-28,Not Requested
INV-004317,CUST-00845,Professional,3249.96,USD,Failed,Credit Card,2026-05-25,,Not Requested
INV-004318,CUST-00845,Professional,3249.96,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-004319,CUST-00845,Professional,3249.96,USD,Paid,PayPal,2026-07-24,2026-07-31,Not Requested
INV-004320,CUST-00846,Professional,85583.03,USD,Failed,ACH Bank Transfer,2025-08-28,,Not Requested
INV-004321,CUST-00847,Starter,343.48,EUR,Paid,PayPal,2025-08-28,2025-09-03,Not Requested
INV-004322,CUST-00847,Starter,343.48,EUR,Failed,Credit Card,2025-09-27,,Not Requested
INV-004323,CUST-00847,Starter,343.48,EUR,Paid,PayPal,2025-10-27,2025-10-29,Not Requested
INV-004324,CUST-00847,Starter,343.48,EUR,Paid,Credit Card,2025-11-26,2025-12-01,Not Requested
INV-004325,CUST-00847,Starter,343.48,EUR,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-004326,CUST-00847,Starter,343.48,EUR,Paid,Credit Card,2026-01-25,2026-01-27,Not Requested
INV-004327,CUST-00847,Starter,343.48,EUR,Paid,Credit Card,2026-02-24,2026-03-05,Not Requested
INV-004328,CUST-00847,Starter,343.48,EUR,Paid,PayPal,2026-03-26,2026-03-27,Not Requested
INV-004329,CUST-00847,Starter,343.48,EUR,Paid,PayPal,2026-04-25,2026-05-01,Not Requested
INV-004330,CUST-00847,Starter,343.48,EUR,Paid,Credit Card,2026-05-25,2026-05-29,Not Requested
INV-004331,CUST-00847,Starter,343.48,EUR,Paid,PayPal,2026-06-24,2026-06-25,Not Requested
INV-004332,CUST-00847,Starter,343.48,EUR,Paid,Credit Card,2026-07-24,2026-07-28,Not Requested
INV-004333,CUST-00848,Professional,1931.89,USD,Paid,ACH Bank Transfer,2025-08-28,2025-08-31,Not Requested
INV-004334,CUST-00848,Professional,1931.89,USD,Paid,Credit Card,2025-09-27,2025-09-29,Not Requested
INV-004335,CUST-00848,Professional,1931.89,USD,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-004336,CUST-00848,Professional,1931.89,USD,Paid,PayPal,2025-11-26,2025-11-26,Not Requested
INV-004337,CUST-00848,Professional,1931.89,USD,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-004338,CUST-00848,Professional,1931.89,USD,Failed,Credit Card,2026-01-25,,Not Requested
INV-004339,CUST-00848,Professional,1931.89,USD,Pending,Credit Card,2026-02-24,,Not Requested
INV-004340,CUST-00848,Professional,1931.89,USD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-004341,CUST-00848,Professional,1931.89,USD,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-004342,CUST-00848,Professional,1931.89,USD,Paid,Credit Card,2026-05-25,2026-05-29,Not Requested
INV-004343,CUST-00848,Professional,1931.89,USD,Paid,Credit Card,2026-06-24,2026-07-02,Not Requested
INV-004344,CUST-00848,Professional,1931.89,USD,Paid,Credit Card,2026-07-24,2026-07-26,Not Requested
INV-004345,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2025-08-28,2025-09-03,Not Requested
INV-004346,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2025-09-27,2025-09-27,Not Requested
INV-004347,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2025-10-27,2025-11-02,Not Requested
INV-004348,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2025-11-26,2025-11-29,Not Requested
INV-004349,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2025-12-26,2025-12-27,Not Requested
INV-004350,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2026-01-25,2026-02-03,Not Requested
INV-004351,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2026-02-24,2026-02-27,Not Requested
INV-004352,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2026-03-26,2026-03-31,Not Requested
INV-004353,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2026-04-25,2026-04-25,Not Requested
INV-004354,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2026-05-25,2026-05-30,Not Requested
INV-004355,CUST-00849,Starter,562.28,USD,Paid,PayPal,2026-06-24,2026-06-24,Not Requested
INV-004356,CUST-00849,Starter,562.28,USD,Paid,Credit Card,2026-07-24,2026-07-28,Not Requested
INV-004357,CUST-00850,Professional,870.99,USD,Paid,Credit Card,2025-08-28,2025-09-01,Not Requested
INV-004358,CUST-00850,Professional,870.99,USD,Paid,Credit Card,2025-09-27,2025-09-27,Not Requested
INV-004359,CUST-00850,Professional,870.99,USD,Paid,ACH Bank Transfer,2025-10-27,2025-10-30,Not Requested
INV-004360,CUST-00850,Professional,870.99,USD,Paid,Credit Card,2025-11-26,2025-11-27,Not Requested
INV-004361,CUST-00850,Professional,870.99,USD,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-004362,CUST-00850,Professional,870.99,USD,Paid,ACH Bank Transfer,2026-01-25,2026-01-26,Not Requested
INV-004363,CUST-00850,Professional,870.99,USD,Paid,Credit Card,2026-02-24,2026-02-24,Not Requested
INV-004364,CUST-00850,Professional,870.99,USD,Paid,Credit Card,2026-03-26,2026-03-27,Not Requested
INV-004365,CUST-00850,Professional,870.99,USD,Paid,Credit Card,2026-04-25,2026-04-28,Not Requested
INV-004366,CUST-00850,Professional,870.99,USD,Paid,ACH Bank Transfer,2026-05-25,2026-05-26,Not Requested
INV-004367,CUST-00850,Professional,870.99,USD,Paid,Credit Card,2026-06-24,2026-06-29,Not Requested
INV-004368,CUST-00850,Professional,870.99,USD,Paid,Credit Card,2026-07-24,2026-07-24,Not Requested
INV-004369,CUST-00851,Starter,1199.08,USD,Paid,Credit Card,2025-08-28,2025-09-03,Not Requested
INV-004370,CUST-00852,Professional,4521.37,USD,Paid,Credit Card,2025-08-28,2025-09-01,Not Requested
INV-004371,CUST-00852,Professional,4521.37,USD,Paid,PayPal,2025-09-27,2025-09-29,Not Requested
INV-004372,CUST-00852,Professional,4521.37,USD,Paid,Credit Card,2025-10-27,2025-10-28,Not Requested
INV-004373,CUST-00852,Professional,4521.37,USD,Paid,Credit Card,2025-11-26,2025-11-27,Not Requested
INV-004374,CUST-00852,Professional,4521.37,USD,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-004375,CUST-00852,Professional,4521.37,USD,Paid,Credit Card,2026-01-25,2026-01-25,Not Requested
INV-004376,CUST-00852,Professional,4521.37,USD,Paid,Credit Card,2026-02-24,2026-02-24,Not Requested
INV-004377,CUST-00852,Professional,4521.37,USD,Paid,ACH Bank Transfer,2026-03-26,2026-03-26,Not Requested
INV-004378,CUST-00852,Professional,4521.37,USD,Paid,Credit Card,2026-04-25,2026-04-25,Not Requested
INV-004379,CUST-00852,Professional,4521.37,USD,Paid,ACH Bank Transfer,2026-05-25,2026-05-25,Not Requested
INV-004380,CUST-00852,Professional,4521.37,USD,Paid,Credit Card,2026-06-24,2026-06-25,Not Requested
INV-004381,CUST-00852,Professional,4521.37,USD,Paid,Credit Card,2026-07-24,2026-07-25,Not Requested
INV-004382,CUST-00853,Starter,133.63,EUR,Paid,PayPal,2025-08-28,2025-08-28,Not Requested
INV-004383,CUST-00853,Starter,133.63,EUR,Paid,PayPal,2025-09-27,2025-10-01,Not Requested
INV-004384,CUST-00853,Starter,133.63,EUR,Failed,Credit Card,2025-10-27,,Not Requested
INV-004385,CUST-00853,Starter,133.63,EUR,Paid,Credit Card,2025-11-26,2025-12-03,Not Requested
INV-004386,CUST-00853,Starter,133.63,EUR,Paid,Credit Card,2025-12-26,2025-12-29,Not Requested
INV-004387,CUST-00853,Starter,133.63,EUR,Paid,ACH Bank Transfer,2026-01-25,2026-01-31,Not Requested
INV-004388,CUST-00853,Starter,133.63,EUR,Paid,PayPal,2026-02-24,2026-03-02,Not Requested
INV-004389,CUST-00853,Starter,133.63,EUR,Paid,Credit Card,2026-03-26,2026-03-26,Not Requested
INV-004390,CUST-00853,Starter,133.63,EUR,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-004391,CUST-00853,Starter,133.63,EUR,Paid,Credit Card,2026-05-25,2026-05-31,Not Requested
INV-004392,CUST-00853,Starter,133.63,EUR,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-004393,CUST-00853,Starter,133.63,EUR,Paid,Credit Card,2026-07-24,2026-07-24,Not Requested
INV-004394,CUST-00854,Professional,48016.33,USD,Paid,Credit Card,2025-08-28,2025-08-31,Not Requested
INV-004395,CUST-00856,Starter,277.35,GBP,Pending,Credit Card,2025-08-28,,Not Requested
INV-004396,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2025-09-27,2025-10-02,Not Requested
INV-004397,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2025-10-27,2025-10-30,Not Requested
INV-004398,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2025-11-26,2025-12-02,Not Requested
INV-004399,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2025-12-26,2025-12-28,Not Requested
INV-004400,CUST-00856,Starter,277.35,GBP,Failed,Credit Card,2026-01-25,,Not Requested
INV-004401,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2026-02-24,2026-02-27,Not Requested
INV-004402,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2026-03-26,2026-03-26,Not Requested
INV-004403,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2026-04-25,2026-04-26,Not Requested
INV-004404,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2026-05-25,2026-05-28,Not Requested
INV-004405,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2026-06-24,2026-06-28,Not Requested
INV-004406,CUST-00856,Starter,277.35,GBP,Paid,Credit Card,2026-07-24,2026-07-28,Not Requested
INV-004407,CUST-00857,Professional,2488.45,EUR,Paid,ACH Bank Transfer,2025-08-28,2025-08-29,Not Requested
INV-004408,CUST-00857,Professional,2488.45,EUR,Paid,Credit Card,2025-09-27,2025-09-30,Not Requested
INV-004409,CUST-00857,Professional,2488.45,EUR,Paid,Credit Card,2025-10-27,2025-10-27,Not Requested
INV-004410,CUST-00857,Professional,2488.45,EUR,Paid,Credit Card,2025-11-26,2025-11-26,Not Requested
INV-004411,CUST-00857,Professional,2488.45,EUR,Paid,Credit Card,2025-12-26,2026-01-01,Not Requested
INV-004412,CUST-00857,Professional,2488.45,EUR,Paid,ACH Bank Transfer,2026-01-25,2026-01-26,Not Requested
INV-004413,CUST-00857,Professional,2488.45,EUR,Paid,Credit Card,2026-02-24,2026-03-01,Not Requested
INV-004414,CUST-00857,Professional,2488.45,EUR,Paid,Credit Card,2026-03-26,2026-03-26,Not Requested
INV-004415,CUST-00857,Professional,2488.45,EUR,Paid,Credit Card,2026-04-25,2026-05-04,Not Requested
INV-004416,CUST-00857,Professional,2488.45,EUR,Pending,Credit Card,2026-05-25,,Not Requested
INV-004417,CUST-00857,Professional,2488.45,EUR,Paid,Credit Card,2026-06-24,2026-06-24,Not Requested
INV-004418,CUST-00857,Professional,2488.45,EUR,Paid,Credit Card,2026-07-24,2026-07-24,Not Requested
INV-004419,CUST-00858,Starter,470.92,USD,Paid,Credit Card,2025-12-02,2025-12-07,Not Requested
INV-004420,CUST-00858,Starter,470.92,USD,Paid,Credit Card,2026-01-01,2026-01-01,Not Requested
INV-004421,CUST-00858,Starter,470.92,USD,Paid,PayPal,2026-01-31,2026-01-31,Not Requested
INV-004422,CUST-00858,Starter,470.92,USD,Paid,Credit Card,2026-03-02,2026-03-02,Not Requested
INV-004423,CUST-00858,Starter,470.92,USD,Paid,Credit Card,2026-04-01,2026-04-08,Not Requested
INV-004424,CUST-00858,Starter,470.92,USD,Paid,Credit Card,2026-05-01,2026-05-02,Not Requested
INV-004425,CUST-00858,Starter,470.92,USD,Paid,Credit Card,2026-05-31,2026-05-31,Not Requested
INV-004426,CUST-00858,Starter,470.92,USD,Paid,Credit Card,2026-06-30,2026-07-03,Not Requested
INV-004427,CUST-00858,Starter,470.92,USD,Paid,PayPal,2026-07-30,2026-08-02,Not Requested
INV-004428,CUST-00860,Starter,481.01,USD,Paid,Credit Card,2026-02-13,2026-02-17,Not Requested
INV-004429,CUST-00860,Starter,481.01,USD,Failed,PayPal,2026-03-15,,Not Requested
INV-004430,CUST-00861,Professional,6544.86,USD,Pending,Credit Card,2025-08-28,,Not Requested
INV-004431,CUST-00861,Professional,6544.86,USD,Paid,Credit Card,2025-09-27,2025-09-27,Not Requested
INV-004432,CUST-00861,Professional,6544.86,USD,Paid,Credit Card,2025-10-27,2025-10-29,Not Requested
INV-004433,CUST-00861,Professional,6544.86,USD,Paid,Credit Card,2025-11-26,2025-11-30,Not Requested
INV-004434,CUST-00861,Professional,6544.86,USD,Paid,Credit Card,2025-12-26,2025-12-26,Not Requested
INV-004435,CUST-00861,Professional,6544.86,USD,Paid,Credit Card,2026-01-25,2026-01-28,Not Requested
INV-004436,CUST-00861,Professional,6544.86,USD,Paid,Credit Card,2026-02-24,2026-02-27,Not Requested
INV-004437,CUST-00861,Professional,6544.86,USD,Paid,Credit Card,2026-03-26,2026-04-01,Not Requested
INV-004438,CUST-00861,Professional,6544.86,USD,Paid,ACH Bank Transfer,2026-04-25,2026-04-29,Not Requested
INV-004439,CUST-00861,Professional,6544.86,USD,Paid,Credit Card,2026-05-25,2026-05-27,Not Requested
INV-004440,CUST-00861,Professional,6544.86,USD,Paid,ACH Bank Transfer,2026-06-24,2026-07-02,Not Requested
INV-004441,CUST-00861,Professional,6544.86,USD,Paid,Credit Card,2026-07-24,2026-08-02,Not Requested
INV-004442,CUST-00862,Starter,226.04,USD,Paid,Credit Card,2025-08-28,2025-08-28,Not Requested
INV-004443,CUST-00862,Starter,226.04,USD,Paid,PayPal,2025-09-27,2025-10-01,Not Requested
INV-004444,CUST-00862,Starter,226.04,USD,Paid,Credit Card,2025-10-27,2025-10-28,Not Requested
INV-004445,CUST-00862,Starter,226.04,USD,Paid,Credit Card,2025-11-26,2025-11-27,Not Requested
INV-004446,CUST-00862,Starter,226.04,USD,Paid,ACH Bank Transfer,2025-12-26,2025-12-26,Not Requested
INV-004447,CUST-00862,Starter,226.04,USD,Paid,Credit Card,2026-01-25,2026-01-25,Not Requested
INV-004448,CUST-00862,Starter,226.04,USD,Paid,Credit Card,2026-02-24,2026-02-25,Not Requested
INV-004449,CUST-00862,Starter,226.04,USD,Paid,Credit Card,2026-03-26,2026-03-29,Not Requested
INV-004450,CUST-00862,Starter,226.04,USD,Paid,Credit Card,2026-04-25,2026-04-27,Not Requested
INV-004451,CUST-00862,Starter,226.04,USD,Paid,PayPal,2026-05-25,2026-05-31,Not Requested
INV-004452,CUST-00862,Starter,226.04,USD,Paid,Credit Card,2026-06-24,2026-06-27,Not Requested
INV-004453,CUST-00862,Starter,226.04,USD,Paid,PayPal,2026-07-24,2026-07-28,Not Requested
INV-004454,CUST-00863,Starter,1004.98,AUD,Paid,Credit Card,2026-05-29,2026-05-30,Not Requested
INV-004455,CUST-00863,Starter,1004.98,AUD,Paid,Credit Card,2026-06-28,2026-06-29,Not Requested
